PLAYER_ID;PLAYER_NAME;TEAM_ID;SEASON
542;Cristiano Felicio;1610612741;2019
543;Simisola Shittu;1610612741;2019
544;Tyrone Wallace;1610612750;2019
545;Tyus Battle;1610612750;2019
546;Barry Brown;1610612750;2019
547;Cameron Reynolds;1610612749;2019
548;Rayjon Tucker;1610612749;2019
549;Jon Davis;1610612753;2019
550;Isaac Humphries;1610612753;2019
551;DaQuan Jeffries;1610612753;2019
552;Vic Law;1610612753;2019
553;Joe Johnson;1610612765;2019
554;Todd Withers;1610612765;2019
555;Donta Hall;1610612765;2019
556;Louis King;1610612765;2019
557;Kobi Simmons;1610612766;2019
558;Robert Franks;1610612766;2019
559;Ahmed Hill;1610612766;2019
560;Jaron Blossomgame;1610612745;2019
561;Jarrod Uthoff;1610612763;2019
562;Abdul Gaddy;1610612760;2019
563;Luguentz Dort;1610612760;2019
564;DeVaughn Akoon-Purcell;1610612760;2019
565;Myke Henry;1610612760;2019
566;Eric Moreland;1610612760;2019
567;Andre Roberson;1610612760;2019
568;Kyle Collinsworth;1610612762;2019
569;William Howard;1610612762;2019
570;Reggie Hearn;1610612747;2019
571;Amida Brimah;1610612754;2019
572;Walt Lemon Jr.;1610612754;2019
573;Victor Oladipo;1610612754;2019
574;C.J. Wilcox;1610612754;2019
575;Max Strus;1610612738;2019
576;Kaiser Gates;1610612738;2019
577;Yante Maten;1610612738;2019
578;Jarell Martin;1610612739;2019
579;Marques Bolden;1610612739;2019
580;Sindarius Thornwell;1610612739;2019
581;Timothe Luwawu-Cabarrot;1610612739;2019
582;Daniel Hamilton;1610612739;2019
583;J.P. Macura;1610612739;2019
584;Dylan Windler;1610612739;2019
585;Jeremiah Martin;1610612748;2019
586;Mychal Mulder;1610612748;2019
587;Dusty Hannahs;1610612763;2019
588;Dakota Mathias;1610612742;2019
589;Aric Holman;1610612742;2019
590;Tyler Lydon;1610612758;2019
591;Hollis Thompson;1610612758;2019
592;Tyler Ulis;1610612758;2019
593;Tyler Cook;1610612743;2019
594;Jalen Lecque;1610612756;2019
595;Norense Odiase;1610612756;2019
596;David Kramer;1610612756;2019
597;Tariq Owens;1610612756;2019
598;David Stockton;1610612747;2019
599;Dedric Lawson;1610612759;2019
600;Perrion Callandret;1610612741;2019
601;Sagaba Konate;1610612761;2019
602;Jaylen Adams;1610612749;2019
603;Luke Maye;1610612749;2019
604;Justin Anderson;1610612764;2019
605;Phil Booth;1610612764;2019
606;Jemerrio Jones;1610612764;2019
607;John Wall;1610612764;2019
608;Deng Adel;1610612751;2019
609;John Egbunu;1610612751;2019
610;Josh Perkins;1610612766;2019
611;Joe Chealey;1610612766;2019
612;Amir Hinton;1610612752;2019
613;Trevon Bluiett;1610612762;2019
614;Yudai Baba;1610612742;2019
615;Isaiah Pineiro;1610612758;2019
616;Eric Mika;1610612758;2019
617;Jordan Murphy;1610612750;2019
618;Lindell Wigginton;1610612750;2019
619;James Palmer Jr.;1610612746;2019
620;Terry Larrier;1610612746;2019
621;Thomas Welsh;1610612766;2019
622;Anthony Bennett;1610612745;2019
623;Ray Spalding;1610612737;2019
624;Devyn Marble;1610612744;2019
625;Hassani Gravett;1610612753;2019
626;JaKeenan Gant;1610612754;2019
627;Kawhi Leonard;1610612761;2018
628;Pascal Siakam;1610612761;2018
629;Marc Gasol;1610612761;2018
630;Danny Green;1610612761;2018
631;Kyle Lowry;1610612761;2018
632;Fred VanVleet;1610612761;2018
633;Serge Ibaka;1610612761;2018
634;Norman Powell;1610612761;2018
635;OG Anunoby;1610612761;2018
636;Jeremy Lin;1610612761;2018
637;Patrick McCaw;1610612761;2018
638;Jodie Meeks;1610612761;2018
639;Malcolm Miller;1610612761;2018
640;Andre Iguodala;1610612744;2018
641;Draymond Green;1610612744;2018
642;Kevon Looney;1610612744;2018
643;Klay Thompson;1610612744;2018
644;Stephen Curry;1610612744;2018
645;Andrew Bogut;1610612744;2018
646;Alfonzo McKinnie;1610612744;2018
647;DeMarcus Cousins;1610612744;2018
648;Quinn Cook;1610612744;2018
649;Shaun Livingston;1610612744;2018
650;Jonas Jerebko;1610612744;2018
651;Jordan Bell;1610612744;2018
652;Jacob Evans;1610612744;2018
653;Kevin Durant;1610612744;2018
654;Chris Boucher;1610612761;2018
655;Eric Moreland;1610612761;2018
656;Damian Jones;1610612744;2018
657;Khris Middleton;1610612749;2018
658;Giannis Antetokounmpo;1610612749;2018
659;Brook Lopez;1610612749;2018
